x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,1207,1210,1211,1213,0,0,0,0,0,0,0,0,1203,1203,1208,1213,0,0,0,0,0,0,0,0,1190,1195,1203,1209,0,0,0,0,0,0,0,0,1020,991,1006,1008,0,0,0,0,0,0,0,0,370,404,360,377,0,0,0
0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,5,5,3,4,0,0,0,0,0,0,0,0,4,6,5,9,0,0,0,0,0,0,0,0,12,13,94,39,0,0,0
1183,1212,1211,1210,1211,0,0,0,0,1215,1213,1212,1212,1210,1206,1201,1202,0,0,0,0,1215,1213,1210,1214,1210,1212,1208,1202,0,0,0,0,1215,1212,1209,1200,1171,1125,1071,1042,0,0,0,0,1062,1042,997,801,627,476,425,371,0,0,0,0,378,89,0
