hr,LB_per_hr,UB_per_hr,CI_per_hr
1,9044.532013552842,19487.588435387526,1236.2055296590372
3,11370.901989688049,19209.596910322223,1241.3964029979536
6,12438.159989055119,18276.053393480663,1261.4322372201987
