hr,LB_per_hr,UB_per_hr,CI_per_hr
1,72.1824890335646,129691.00378050223,3046.631571926193
3,423.9629967939974,31538.501692158014,1957.0155764219796
6,789.5864311504411,32030.41142918349,2017.688119798404
