iter,time
1,0.27167701721191406
2,0.011623859405517578
3,0.006142139434814453
4,0.003888845443725586
5,0.006479978561401367
6,0.0011060237884521484
7,0.0019450187683105469
8,0.006552934646606445
9,0.04855799674987793
10,0.05236101150512695
11,0.00026106834411621094
12,0.0002570152282714844
13,0.008355855941772461
14,0.005240201950073242
15,0.006578922271728516
16,0.0027840137481689453
17,0.001463174819946289
18,0.0004658699035644531
19,0.0005300045013427734
20,0.0015590190887451172
21,0.005697965621948242
22,0.04610610008239746
23,0.020083904266357422
24,0.0025529861450195312
25,0.0455322265625
26,0.01630091667175293
27,0.007912874221801758
28,0.0023899078369140625
29,0.0014290809631347656
30,0.00032901763916015625
31,0.0004990100860595703
32,0.00034689903259277344
33,0.011425018310546875
34,0.060434818267822266
35,0.03181600570678711
36,0.026185035705566406
37,0.0074770450592041016
38,0.023692846298217773
39,0.003504037857055664
40,0.0013849735260009766
41,0.0012199878692626953
42,0.0015559196472167969
43,0.002232074737548828
44,0.0027570724487304688
45,0.004358053207397461
46,0.01436614990234375
47,0.013188838958740234
48,0.007364988327026367
49,0.053212881088256836
50,0.030204057693481445
51,0.0042569637298583984
52,0.0014297962188720703
53,0.002569913864135742
54,0.0016329288482666016
55,0.0017199516296386719
56,0.001087188720703125
57,0.009640932083129883
58,0.04483604431152344
59,0.03854703903198242
60,0.003245830535888672
61,0.019058942794799805
62,0.015787124633789062
63,0.003010988235473633
64,0.0006949901580810547
65,0.0009469985961914062
66,0.0003490447998046875
67,0.0007939338684082031
68,0.0029430389404296875
69,0.005873918533325195
70,0.020618915557861328
71,0.023621797561645508
72,0.012511014938354492
73,0.07215309143066406
74,0.02080082893371582
75,0.004611015319824219
76,0.0021440982818603516
77,0.0018749237060546875
78,0.001363992691040039
79,0.0012898445129394531
80,0.008292913436889648
81,0.005370140075683594
82,0.0172119140625
83,0.013447999954223633
84,0.0030498504638671875
85,0.06819796562194824
86,0.00335693359375
87,0.0047969818115234375
88,0.0023360252380371094
89,0.0015408992767333984
90,0.0007081031799316406
91,0.001931905746459961
92,0.006905078887939453
93,0.003471851348876953
94,0.0008459091186523438
95,0.0065059661865234375
96,0.00011014938354492188
97,0.0018429756164550781
98,0.0005619525909423828
99,0.0021369457244873047
100,0.00035190582275390625
101,0.006155967712402344
102,0.0021390914916992188
103,0.00024700164794921875
104,5.412101745605469e-5
105,0.016410112380981445
106,0.0023310184478759766
107,0.003443002700805664
108,0.011444091796875
109,0.0002911090850830078
110,0.0006060600280761719
111,8.392333984375e-5
112,0.00031685829162597656
113,0.0009069442749023438
114,0.0010647773742675781
115,0.0005471706390380859
116,3.3855438232421875e-5
117,0.0033249855041503906
118,0.002062082290649414
119,0.00086212158203125
120,0.00046896934509277344
121,0.004112958908081055
122,0.0014829635620117188
123,0.004261970520019531
124,0.00016117095947265625
125,0.00011897087097167969
126,4.887580871582031e-5
127,0.0018968582153320312
128,0.004615068435668945
129,0.002424001693725586
130,0.0020318031311035156
131,0.0014369487762451172
132,0.00022983551025390625
133,0.00022602081298828125
134,0.005506992340087891
135,0.00013709068298339844
136,0.0001819133758544922
137,5.3882598876953125e-5
138,5.4836273193359375e-5
139,0.004717111587524414
140,0.0008959770202636719
141,0.0005609989166259766
142,0.00017881393432617188
143,0.0015099048614501953
144,0.0011909008026123047
145,0.0003559589385986328
146,0.0003859996795654297
147,0.00541996955871582
148,0.0010499954223632812
149,0.003715991973876953
150,3.504753112792969e-5
151,0.007539033889770508
152,0.00483393669128418
153,0.04714393615722656
154,0.0005009174346923828
155,0.0005671977996826172
156,0.0006208419799804688
157,0.00037288665771484375
158,0.0019059181213378906
159,0.0009369850158691406
160,0.000759124755859375
161,0.0004761219024658203
162,4.8160552978515625e-5
163,4.220008850097656e-5
164,0.0026400089263916016
165,0.0006058216094970703
166,0.0004749298095703125
167,0.0073299407958984375
168,0.00023484230041503906
169,0.001177072525024414
170,4.410743713378906e-5
171,0.0019309520721435547
172,5.4836273193359375e-5
173,0.0011811256408691406
174,0.0015840530395507812
175,0.0010290145874023438
176,0.0004870891571044922
177,0.00014901161193847656
178,0.024567842483520508
179,8.606910705566406e-5
180,0.000202178955078125
181,0.0004608631134033203
182,0.0018439292907714844
183,0.00023818016052246094
184,0.0007240772247314453
185,0.00025391578674316406
