x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2902,5728,5733,5734,5730,5729,5733,5729,5735,5729,5728,5623,5024,3203,2158,1481,1225,1208,1187,933,835,829,63,0
11,12,66,63,122,183,112,96,39,31,31,6,36,21,44,73,81,87,71,46,65,66,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
