x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
753,2632,643,430,549,318,331,447,604,717,914,1440,1211,1093,652,295,338,314,316,538,724,1003,71,0
173,207,122,101,86,82,67,98,96,99,113,325,140,173,157,113,105,110,93,146,109,268,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
