x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
2312,3121,3123,3122,3122,3123,3126,3128,3128,3128,3122,3121,3118,3117,3118,3115,3118,3119,3123,3126,3127,3127,3121,3121,3122,3118,3117,3103,3097,3094,3099,3110,3112,3118,3098,3101,3045,2934,2766,2646,2548,2560,2495,2525,2555,2570,2607,2411,2098,1607,1236,1015,981,908,909,875,838,849,43,0
9,18,53,83,123,163,108,103,49,29,28,22,18,16,53,153,111,86,100,151,46,41,16,24,12,16,52,90,111,124,117,77,49,21,4,30,18,17,50,91,134,131,95,91,51,37,7,5,13,30,31,49,43,41,41,43,32,39,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
