x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
167,998,243,157,155,128,127,209,161,292,205,260,452,475,419,163,139,143,174,190,208,381,275,269,369,548,312,218,215,236,117,223,554,470,135,284,403,518,333,211,219,178,147,137,216,548,102,147,328,800,359,184,263,183,197,233,471,463,27,0
95,215,115,68,44,27,43,101,54,131,95,178,189,136,134,61,52,47,79,69,56,211,78,190,116,193,175,111,59,73,41,68,142,209,79,154,137,118,158,103,96,71,56,53,90,212,68,47,133,184,118,99,79,40,72,79,127,191,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
