x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1437,1876,1881,1879,1878,1874,1876,1882,1884,1886,1871,1822,1511,1034,585,403,368,381,369,415,471,376,72,0
36,37,37,36,36,37,37,37,37,37,37,37,31,22,13,10,14,11,11,9,14,11,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
