x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
0,0,0,0,0,869,873,874,879,0,0,0,0,0,0,0,0,869,871,876,878,0,0,0,0,0,0,0,0,873,873,878,879,0,0,0,0,0,0,0,0,871,873,877,879,0,0,0,0,0,0,0,0,875,877,877,878,0,0,0,0,0,0,0,0,871,874,874,877,0,0,0,0,0,0,0,0,868,875,876,878,0,0,0,0,0,0,0,0,847,842,849,853,0,0,0,0,0,0,0,0,644,620,633,652,0,0,0,0,0,0,0,0,310,338,285,293,0,0,0
0,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,0,0,7,4,2,4,0,0,0,0,0,0,0,0,6,7,11,6,0,0,0,0,0,0,0,0,8,10,11,1,0,0,0
832,873,875,874,874,0,0,0,0,880,877,876,876,873,867,866,870,0,0,0,0,880,878,877,879,877,874,873,872,0,0,0,0,880,877,877,877,875,876,877,875,0,0,0,0,880,878,877,877,879,879,875,877,0,0,0,0,880,877,876,877,876,876,874,875,0,0,0,0,880,877,876,878,874,873,873,872,0,0,0,0,879,877,877,878,871,871,866,849,0,0,0,0,869,867,852,838,800,713,689,655,0,0,0,0,700,688,613,546,469,392,354,328,0,0,0,0,290,37,0
