hr,LB_per_hr,UB_per_hr,CI_per_hr
1,3425.132252150719,13303.938980209437,1057.2957524257872
3,5208.288399565974,12126.53642722911,994.5377218380629
6,6122.769216715933,12707.426306195977,1044.8766242425713
