hr,LB_per_hr,UB_per_hr,CI_per_hr
1,4946.473324529041,15811.267005877733,1155.7016856809685
3,6424.762721776392,13697.882976669362,1048.978403261643
6,7021.871169502017,14782.285354646496,1100.4544175984422
