x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2223,2489,2483,2473,2467,2470,2465,2470,2480,2477,2443,2222,1863,1242,812,578,500,488,486,638,460,411,70,0
36,60,92,90,90,92,91,91,91,92,76,88,71,49,26,23,17,16,20,23,31,12,3,0
795,937,937,937,937,935,930,932,933,933,934,902,728,452,277,209,187,169,182,277,196,109,26,0
