x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,3274,3282,3287,3289,0,0,0,0,0,0,0,0,3280,3281,3284,3285,0,0,0,0,0,0,0,0,3254,3261,3258,3264,0,0,0,0,0,0,0,0,2626,2594,2693,2722,0,0,0,0,0,0,0,0,936,1021,866,883,0,0,0
0,0,0,0,0,7,4,2,1,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,0,0,0,0,0,5,6,4,6,0,0,0,0,0,0,0,0,7,15,8,23,0,0,0,0,0,0,0,0,12,13,28,5,0,0,0
2311,3284,3283,3282,3283,0,0,0,0,3290,3288,3287,3288,3287,3288,3283,3286,0,0,0,0,3290,3287,3287,3289,3280,3280,3276,3267,0,0,0,0,3286,3265,3271,3222,3083,2954,2783,2694,0,0,0,0,2802,2729,2410,2141,1694,1344,1117,1021,0,0,0,0,917,48,0
