hr,LB_per_hr,UB_per_hr,CI_per_hr
1,12149.92501590134,19291.032902953313,1302.7612920411375
3,13594.757963288388,18755.81504346197,1253.1963808317287
6,14145.462962347641,18845.16902037089,1217.863968931857
