hr,LB_per_hr,UB_per_hr,CI_per_hr
1,874.4304038298151,1655.5835436739774,244.97618448602182
3,1000.9190168713304,1623.4261679296642,256.9164891976809
6,1041.0529462329362,1858.6701566862769,306.93223817747594
