hr,LB_per_hr,UB_per_hr,CI_per_hr
1,21208.83029848144,44463.235401418555,2184.1550699614177
3,25771.875891033673,41563.13654452392,2098.349952716456
6,27561.958752173297,42886.39874287027,2122.659002240865
