hr,LB_per_hr,UB_per_hr,CI_per_hr
1,14248.827845805092,44633.03576903779,2178.2599141613846
3,19767.40781463813,42015.872467426336,2086.7091732860313
6,22779.245228463296,42574.80274020061,2157.1623173449625
