x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1727,1766,1767,1772,1771,1772,1775,1776,1777,1777,1772,1772,1769,1767,1769,1768,1767,1769,1771,1773,1775,1778,1772,1774,1774,1773,1767,1761,1761,1757,1754,1757,1765,1764,1764,1754,1748,1685,1578,1464,1422,1400,1408,1387,1417,1401,1350,1274,1019,802,576,502,483,465,498,606,453,434,90,0
27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,27,27,26,25,26,25,24,24,25,25,24,25,21,18,14,14,12,10,10,11,12,10,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
