x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3250,5815,5813,5809,5811,5804,5804,5803,5795,5778,5780,5650,4511,3089,2115,1426,1262,1165,1139,926,799,844,55,0
13,3,3,6,4,9,5,6,7,10,9,35,151,63,27,29,36,16,50,7,8,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
