x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1749,1959,1958,1956,1958,1963,1966,1969,1973,1974,1973,1972,1972,1970,1968,1967,1969,1966,1969,1974,1974,1975,1970,1970,1969,1964,1958,1948,1950,1943,1955,1951,1961,1972,1969,1961,1920,1774,1691,1641,1585,1573,1588,1586,1607,1630,1588,1385,1243,994,793,646,617,591,593,593,604,637,38,0
8,3,3,6,4,3,3,3,2,1,2,1,2,1,3,2,2,6,2,2,2,1,3,1,2,3,5,3,2,4,4,5,3,3,3,4,11,16,12,8,11,12,7,9,12,4,9,61,34,12,7,15,13,38,66,14,4,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
