x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1204,6284,1171,949,1302,810,899,1028,1531,1517,2419,2529,2431,3802,2000,1286,1338,964,1050,1288,2170,2422,2140,2137,2986,4560,1466,1218,1346,1023,1176,1514,2483,2754,2117,2736,2837,4453,1994,1301,1063,955,1121,1277,1980,2446,2206,2853,2682,4780,1547,1099,1677,1095,1066,1292,2242,2489,1121,1833,2341,3008,2002,1173,1066,969,1076,1329,2027,2590,1256,2221,1661,2581,1346,986,873,1008,880,1293,1771,1915,939,1800,1239,1248,1038,675,888,677,936,1132,1504,1231,79,0
21,14,17,24,24,24,19,23,17,18,9,21,21,26,19,17,26,21,23,23,16,17,11,48,15,13,25,30,26,23,20,21,19,15,11,40,18,20,21,22,21,24,30,24,17,16,8,21,12,26,28,23,16,20,26,20,21,19,13,23,24,24,28,21,21,19,21,21,22,19,11,17,17,29,23,13,20,22,24,21,19,17,5,23,24,15,19,23,23,21,26,22,23,11,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
