hr,LB_per_hr,UB_per_hr,CI_per_hr
1,4573.228277234511,37001.665372538235,2129.7330928394495
3,7919.841681373311,35109.23400953184,2053.8144361609975
6,9597.212691481825,35441.981113851325,2108.035641920069
