x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3201,3734,3728,3719,3709,3708,3705,3710,3717,3707,3668,3391,2878,1929,1203,837,695,669,672,947,634,539,90,0
36,70,211,211,211,211,208,208,209,211,81,168,177,121,68,45,42,37,34,63,54,29,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
