x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
0,0,0,0,0,999,999,1002,1006,0,0,0,0,0,0,0,0,1004,1006,1008,1010,0,0,0,0,0,0,0,0,1005,1005,1008,1010,0,0,0,0,0,0,0,0,1006,1006,1007,1009,0,0,0,0,0,0,0,0,1001,1001,1004,1006,0,0,0,0,0,0,0,0,970,966,971,979,0,0,0,0,0,0,0,0,784,798,843,847,0,0,0,0,0,0,0,0,323,353,362,394,0,0,0
0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,5,3,3,2,0,0,0,0,0,0,0,0,4,6,7,6,0,0,0,0,0,0,0,0,6,11,8,11,0,0,0,0,0,0,0,0,11,39,25,3,0,0,0
951,1001,1001,1001,1000,0,0,0,0,1010,1008,1008,1010,1007,1005,1002,1006,0,0,0,0,1011,1009,1008,1010,1007,1004,1006,1007,0,0,0,0,1011,1008,1008,1009,1008,1008,1008,1009,0,0,0,0,1011,1010,1009,1009,1009,1009,1003,1003,0,0,0,0,1011,1004,1005,1007,1004,991,985,974,0,0,0,0,990,978,974,980,947,878,843,818,0,0,0,0,887,834,799,684,559,504,431,370,0,0,0,0,416,90,0
