hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1938.6730147177702,14872.984891687556,1090.976036656699
3,4714.263861512597,15367.878889055315,1125.1115136531766
6,5951.676310995091,15317.49777135527,1154.425079563237
