x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
733,897,896,892,890,886,893,896,895,901,900,855,699,512,325,239,249,238,233,248,392,266,71,0
117,3,6,8,6,5,5,6,5,2,2,21,70,41,19,21,31,32,47,75,12,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
