x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
2041,2311,2310,2308,2312,2312,2314,2318,2319,2320,2317,2316,2317,2317,2314,2308,2308,2313,2312,2317,2318,2320,2316,2316,2317,2317,2317,2313,2306,2309,2312,2316,2319,2320,2314,2315,2314,2315,2314,2311,2308,2308,2307,2316,2316,2317,2313,2314,2317,2318,2315,2311,2310,2310,2311,2312,2316,2320,2311,2313,2317,2314,2304,2300,2300,2302,2302,2313,2317,2318,2310,2316,2316,2314,2296,2288,2277,2277,2291,2294,2304,2307,2308,2308,2302,2265,2192,2158,2094,2089,2095,2128,2151,2187,2215,2149,2027,1942,1676,1645,1577,1572,1567,1550,1604,1633,1630,1375,1087,950,728,707,665,638,665,552,544,520,66,0
12,3,3,4,4,5,5,3,2,1,2,2,2,1,3,4,5,4,4,2,3,1,2,2,1,2,2,4,4,5,4,3,2,1,2,2,2,1,2,4,5,6,6,2,2,1,4,2,2,2,3,3,6,6,6,6,3,1,4,4,2,2,5,4,8,5,7,4,2,2,6,2,2,3,8,8,6,9,8,7,5,8,3,3,4,6,27,16,11,12,8,6,8,11,11,6,18,8,41,12,12,15,11,12,10,22,11,12,74,18,14,11,11,25,69,61,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
