hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1938.1763846232827,43857.03335143187,2444.0144358803846
3,5027.504045556958,36974.50264404765,2099.914788510333
6,6812.671460590437,36372.17700811821,2148.6223357690174
