x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
91,331,111,42,42,34,23,87,123,93,96,207,142,156,41,35,46,35,42,46,57,107,45,99,85,666,85,51,54,86,66,48,99,271,13,31,153,148,117,89,45,33,64,172,140,699,159,50,194,384,114,42,61,45,62,114,148,295,11,41,162,83,69,59,64,43,56,33,130,326,34,43,46,312,110,42,84,50,40,37,97,386,216,61,49,169,34,62,79,81,52,109,163,292,11,0
61,129,55,17,13,11,9,48,61,34,79,146,146,98,7,10,15,9,17,22,17,79,66,48,46,197,54,18,25,45,24,21,44,196,39,30,161,120,40,34,16,11,17,40,88,183,86,89,94,157,58,19,25,16,18,47,92,203,4,23,208,141,61,15,17,22,20,14,76,179,37,31,41,153,110,30,27,19,27,37,61,205,134,54,22,115,14,17,26,37,22,54,81,190,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
