x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1700,1857,1851,1843,1836,1838,1840,1841,1851,1845,1817,1612,1354,913,605,434,364,365,363,469,336,322,57,0
36,53,53,53,53,53,53,52,53,53,51,51,44,31,15,12,10,8,10,14,18,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
