hr,LB_per_hr,UB_per_hr,CI_per_hr
1,6535.972380508851,33465.4727888598,1976.7099124194979
3,10585.597354100562,31888.531299392343,1863.2937075593725
6,13486.395532169332,28352.37652278924,1708.6536283923406
