x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
4063,4774,4768,4730,4711,4696,4672,4689,4695,4693,4675,4335,3430,2219,1506,1005,794,768,919,1351,713,690,104,0
39,4,9,10,9,7,11,10,11,10,5,98,154,102,50,30,96,88,45,61,235,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
