x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
410,1014,340,283,288,173,205,325,340,370,511,487,707,988,638,311,294,343,251,258,370,444,349,584,573,865,399,281,403,339,276,277,479,445,263,411,433,603,415,280,280,197,282,263,397,700,179,342,349,469,284,238,212,190,307,379,548,508,24,0
46,65,62,50,50,39,37,66,55,70,26,93,74,86,49,54,49,58,50,37,46,70,11,95,53,56,89,62,64,74,68,34,40,61,32,75,33,65,77,52,59,49,47,40,36,77,20,83,55,56,52,51,45,42,43,41,53,70,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
