hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1.5599601648739743,462666.5832943815,4382.616307967986
3,48.0039677717356,140768.29235359028,3341.3627098646907
6,697.8583059060902,38660.01845370096,2189.1928147614844
