hr,LB_per_hr,UB_per_hr,CI_per_hr
1,63.04564610340954,161395.57998169688,3560.5489054307045
3,766.5168346262747,45695.57455620616,2482.039691894764
6,1556.9046319364754,39741.66681520784,2206.742433102248
