hr,LB_per_hr,UB_per_hr,CI_per_hr
1,293.1908308701102,938.5182050236084,202.17638442533655
3,398.8871661407227,987.6528744122783,196.86225943492278
6,479.10714405620297,1117.5798576442048,215.96235727787408
