x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2600,7439,1690,1309,1455,957,1100,1320,1888,2362,3022,2833,2551,2097,1147,684,759,624,763,1132,1221,946,64,0
63,59,91,76,71,54,47,59,49,72,16,70,64,52,79,76,66,55,55,47,52,64,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
