x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1945,1986,1991,1991,1994,1993,1996,1998,1999,2001,1995,1992,1990,1989,1990,1991,1991,1991,1995,2000,2000,2002,1996,1997,1997,1996,1998,1998,1996,1997,1996,2001,2002,2002,1996,1996,1997,1999,1996,1994,1994,1997,1999,2000,2002,2001,1996,1996,1997,1995,1993,1984,1984,1979,1982,1987,1995,2000,1991,1993,1990,1955,1863,1823,1787,1783,1796,1810,1852,1890,1849,1797,1735,1555,1380,1303,1255,1240,1260,1321,1380,1404,1395,1242,1015,794,634,527,489,516,480,600,520,457,125,0
12,13,12,12,12,12,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,13,12,12,13,13,13,13,12,10,11,10,10,10,9,9,10,10,11,8,5,6,6,5,6,6,6,6,6,5,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
