iter,time
1,0.25789618492126465
2,0.013353109359741211
3,0.0004401206970214844
4,0.00012803077697753906
5,0.0003528594970703125
6,0.0003440380096435547
7,0.0003101825714111328
8,0.00039386749267578125
9,0.0010499954223632812
10,0.002789020538330078
11,0.001035928726196289
12,0.0006339550018310547
13,0.0027549266815185547
14,0.002223968505859375
15,0.00045609474182128906
16,0.00048804283142089844
17,9.107589721679688e-5
18,0.00036787986755371094
19,0.0005249977111816406
20,0.0007419586181640625
21,0.0009229183197021484
22,0.0029480457305908203
23,0.0019638538360595703
24,0.0005261898040771484
25,0.006342887878417969
26,0.0031900405883789062
27,0.001531839370727539
28,0.0005099773406982422
29,0.00028514862060546875
30,0.00048613548278808594
31,0.00016307830810546875
32,0.0007531642913818359
33,0.002402067184448242
34,0.003216981887817383
35,0.003834962844848633
36,0.009879827499389648
37,0.00102996826171875
38,0.003826141357421875
39,0.002115011215209961
40,0.0004260540008544922
41,6.389617919921875e-5
42,0.0003790855407714844
43,0.0004470348358154297
44,0.00014591217041015625
45,0.005382061004638672
46,0.003110170364379883
47,0.0010972023010253906
48,0.0074079036712646484
49,0.002588987350463867
50,0.002215862274169922
51,0.0002789497375488281
52,0.0002779960632324219
53,9.703636169433594e-5
54,9.298324584960938e-5
55,0.0005002021789550781
56,0.0013380050659179688
57,0.0020809173583984375
58,0.003968954086303711
59,0.0030951499938964844
60,0.0010170936584472656
61,0.005299806594848633
62,0.0028069019317626953
63,0.0009319782257080078
64,0.00015020370483398438
65,0.00012803077697753906
66,0.0001800060272216797
67,0.0001819133758544922
68,0.0010561943054199219
69,0.005975008010864258
70,0.003187894821166992
71,0.004018068313598633
72,0.0003218650817871094
73,0.0007939338684082031
74,0.0029900074005126953
75,0.0014190673828125
76,0.001241922378540039
77,0.0003330707550048828
78,0.0010421276092529297
79,0.0011601448059082031
80,0.0005888938903808594
81,0.0021550655364990234
82,0.0029439926147460938
83,0.0012638568878173828
84,8.893013000488281e-5
85,0.0004799365997314453
86,0.007174015045166016
87,0.0037078857421875
88,7.104873657226562e-5
89,6.389617919921875e-5
90,5.888938903808594e-5
91,0.00022792816162109375
92,0.0005230903625488281
93,0.0007631778717041016
94,0.005627870559692383
95,0.0009338855743408203
96,0.00011205673217773438
97,0.0003750324249267578
98,0.001035928726196289
99,0.0014190673828125
100,0.0007090568542480469
101,0.0002238750457763672
102,9.799003601074219e-5
103,0.0008111000061035156
104,0.0006449222564697266
105,0.0015368461608886719
106,7.200241088867188e-5
107,0.0011279582977294922
108,0.0010089874267578125
109,0.0007841587066650391
110,0.0005848407745361328
111,0.00047707557678222656
112,0.0003428459167480469
113,0.0002110004425048828
114,0.00026988983154296875
115,1.811981201171875e-5
116,0.0008718967437744141
117,9.894371032714844e-5
118,2.5987625122070312e-5
119,0.0003299713134765625
120,0.0002651214599609375
121,7.104873657226562e-5
122,2.288818359375e-5
123,7.987022399902344e-5
124,0.00015497207641601562
125,2.4080276489257812e-5
126,5.9604644775390625e-6
127,4.0531158447265625e-6
128,4.0531158447265625e-6
129,1.7881393432617188e-5
130,1.6927719116210938e-5
131,1.6927719116210938e-5
132,0.00011396408081054688
133,0.0037338733673095703
134,1.1920928955078125e-5
