hr,LB_per_hr,UB_per_hr,CI_per_hr
1,4597.965513090906,36480.468724109734,2101.097185280399
3,7950.8696412125155,36795.44886159729,2166.25906257001
6,9816.324102210772,35866.7565096894,2112.619910122239
