x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1764,1798,1792,1795,1798,1795,1802,1805,1808,1809,1803,1805,1806,1801,1800,1799,1801,1802,1804,1807,1811,1811,1805,1806,1805,1803,1804,1801,1804,1801,1804,1807,1811,1811,1805,1805,1806,1808,1806,1803,1807,1807,1807,1809,1811,1811,1804,1805,1808,1803,1802,1801,1805,1807,1806,1810,1811,1811,1805,1805,1804,1805,1802,1799,1796,1793,1795,1803,1807,1810,1805,1804,1806,1795,1779,1754,1768,1764,1773,1777,1795,1786,1789,1781,1773,1724,1638,1543,1504,1486,1501,1478,1525,1540,1531,1438,1377,1276,1133,1022,970,971,1030,1034,1097,1129,984,796,621,545,483,422,387,423,432,514,437,404,77,0
9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,9,9,10,10,10,9,9,9,9,8,8,7,7,7,7,8,7,4,5,4,4,3,4,4,4,4,3,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
