hr,LB_per_hr,UB_per_hr,CI_per_hr
1,8795.701264316187,29901.9592727437,1796.243042712957
3,12348.137442680638,31099.965426503193,1876.0724139773772
6,14049.006863693923,27391.469053111636,1654.251983565531
