iter,time
1,0.26986098289489746
2,0.009541988372802734
3,0.0014638900756835938
4,0.004545927047729492
5,0.0011949539184570312
6,0.0022389888763427734
7,0.004386186599731445
8,0.0020830631256103516
9,0.0013470649719238281
10,0.0016570091247558594
11,0.003113985061645508
12,0.0011801719665527344
13,0.00539398193359375
14,0.0011417865753173828
15,0.004556894302368164
16,0.015826940536499023
17,0.009068965911865234
18,0.06005501747131348
19,0.0014190673828125
20,0.10504794120788574
21,0.0049288272857666016
22,0.008182048797607422
23,6.699562072753906e-5
24,0.009986162185668945
25,0.0012640953063964844
26,0.007896900177001953
27,0.13799381256103516
28,0.0012907981872558594
29,0.11754202842712402
30,0.005053997039794922
31,0.004665851593017578
32,0.011174917221069336
33,0.006367206573486328
34,0.006410121917724609
35,0.011963129043579102
36,0.011011123657226562
37,0.001107931137084961
38,0.005159139633178711
39,0.0022628307342529297
40,0.00119781494140625
41,0.0018930435180664062
42,0.0012841224670410156
43,0.012743949890136719
44,0.0011870861053466797
45,0.016742944717407227
46,0.005719184875488281
47,0.002847909927368164
48,0.008827924728393555
49,0.008496999740600586
50,0.0013191699981689453
51,0.0034389495849609375
52,0.012853860855102539
53,0.0007228851318359375
54,4.8160552978515625e-5
55,0.003206968307495117
56,0.0033528804779052734
57,0.014637231826782227
58,0.0035419464111328125
59,0.0011630058288574219
60,0.0033550262451171875
61,0.9094820022583008
62,1.0508029460906982
63,0.014019012451171875
64,0.00061798095703125
65,0.0006320476531982422
66,0.0011229515075683594
67,0.003342151641845703
68,0.0030498504638671875
69,0.0010819435119628906
70,0.02090311050415039
71,0.004709005355834961
72,0.006559133529663086
73,0.007596015930175781
74,0.0017230510711669922
75,1.0813968181610107
76,0.0050389766693115234
77,0.0020890235900878906
78,0.0015549659729003906
79,0.0005769729614257812
80,0.0002579689025878906
81,0.0775289535522461
82,0.0014319419860839844
83,0.0010640621185302734
84,0.0013051033020019531
85,0.0006489753723144531
86,0.0035851001739501953
87,1.5439989566802979
88,0.35184597969055176
89,0.0005939006805419922
90,0.001232147216796875
91,0.0020580291748046875
92,0.014195919036865234
93,0.0012569427490234375
94,0.0022628307342529297
95,0.0010898113250732422
96,0.003222942352294922
97,0.0013189315795898438
98,0.0010061264038085938
99,0.0006990432739257812
100,0.0010569095611572266
101,0.00432896614074707
102,0.0007269382476806641
103,0.00040411949157714844
104,0.0006608963012695312
105,6.604194641113281e-5
106,0.021348953247070312
107,0.0005199909210205078
108,0.00040793418884277344
109,3.910064697265625e-5
110,0.005052089691162109
111,0.005352020263671875
112,0.01118612289428711
113,0.1881849765777588
114,0.009896039962768555
115,0.0006659030914306641
116,0.00024199485778808594
117,0.000659942626953125
118,0.00014901161193847656
119,0.0007100105285644531
120,0.0012669563293457031
121,0.04935002326965332
122,0.0007240772247314453
123,6.985664367675781e-5
124,0.00022482872009277344
125,0.0006740093231201172
126,0.005103111267089844
127,0.001074075698852539
128,0.0019991397857666016
129,0.0013158321380615234
130,0.0004949569702148438
131,0.000804901123046875
132,0.0006771087646484375
133,0.00015592575073242188
134,0.0007581710815429688
135,0.00017189979553222656
136,0.02515411376953125
137,1.701718807220459
138,0.009768009185791016
139,0.0007340908050537109
140,0.0007741451263427734
141,5.0067901611328125e-5
142,0.0008490085601806641
143,6.508827209472656e-5
144,0.004394054412841797
145,0.060212135314941406
146,0.0019330978393554688
147,0.0008008480072021484
148,4.9114227294921875e-5
149,0.0011410713195800781
150,0.0004818439483642578
151,0.0001659393310546875
152,0.0011448860168457031
153,0.0007529258728027344
154,0.00011610984802246094
155,0.0026178359985351562
156,0.0007011890411376953
157,8.487701416015625e-5
158,0.0006721019744873047
159,0.00012493133544921875
160,3.910064697265625e-5
161,1.5974044799804688e-5
162,1.811981201171875e-5
163,6.9141387939453125e-6
164,5.9604644775390625e-6
165,0.0006787776947021484
166,0.0001609325408935547
167,0.0006990432739257812
168,7.104873657226562e-5
169,0.0034589767456054688
170,0.003172159194946289
171,0.06734395027160645
172,0.009169816970825195
173,0.7636270523071289
174,0.002187967300415039
175,0.0011479854583740234
176,0.0007708072662353516
177,2.288818359375e-5
178,0.0006771087646484375
179,0.0015861988067626953
180,0.00043702125549316406
181,0.000347137451171875
182,0.0006887912750244141
183,4.601478576660156e-5
184,0.0008189678192138672
185,0.0006132125854492188
186,0.004351139068603516
187,0.0006740093231201172
188,0.0005538463592529297
189,0.0004911422729492188
190,0.0001239776611328125
191,0.0001289844512939453
192,0.00016999244689941406
193,0.001255035400390625
194,0.0040318965911865234
195,0.0006527900695800781
196,0.00011897087097167969
197,3.600120544433594e-5
198,1.5974044799804688e-5
199,2.09808349609375e-5
200,7.152557373046875e-6
201,6.9141387939453125e-6
202,0.0004811286926269531
203,0.00017905235290527344
204,0.00013208389282226562
205,0.00010180473327636719
206,3.886222839355469e-5
207,2.2172927856445312e-5
208,2.002716064453125e-5
209,1.0967254638671875e-5
210,0.0008530616760253906
211,0.0007150173187255859
212,8.893013000488281e-5
213,0.01564502716064453
214,0.0019159317016601562
215,0.0007369518280029297
216,1.9073486328125e-5
217,1.0967254638671875e-5
218,7.152557373046875e-6
219,4.0531158447265625e-6
220,3.814697265625e-6
221,4.0531158447265625e-6
222,0.0007510185241699219
223,0.0723719596862793
224,0.0008449554443359375
225,8.106231689453125e-6
226,5.0067901611328125e-6
227,5.0067901611328125e-6
228,4.0531158447265625e-6
229,4.0531158447265625e-6
230,2.288818359375e-5
231,0.0005810260772705078
232,0.00026607513427734375
233,0.0002548694610595703
234,0.000102996826171875
235,9.322166442871094e-5
236,7.200241088867188e-5
237,7.081031799316406e-5
238,6.008148193359375e-5
239,4.410743713378906e-5
240,4.00543212890625e-5
241,3.695487976074219e-5
242,3.409385681152344e-5
243,2.5987625122070312e-5
244,2.4080276489257812e-5
245,1.3828277587890625e-5
246,1.3113021850585938e-5
247,1.4066696166992188e-5
248,1.3828277587890625e-5
249,1.2159347534179688e-5
250,1.0013580322265625e-5
251,8.821487426757812e-6
252,7.867813110351562e-6
253,8.106231689453125e-6
254,7.867813110351562e-6
255,5.9604644775390625e-6
256,5.9604644775390625e-6
257,5.9604644775390625e-6
258,6.198883056640625e-6
259,5.9604644775390625e-6
260,5.9604644775390625e-6
261,5.0067901611328125e-6
262,4.0531158447265625e-6
263,5.0067901611328125e-6
264,3.814697265625e-6
265,0.011338949203491211
266,0.0003681182861328125
267,0.0002460479736328125
268,0.004642963409423828
269,0.027212858200073242
270,0.02161097526550293
271,0.0006108283996582031
272,0.00020694732666015625
273,0.0010409355163574219
274,0.009351015090942383
275,0.001561880111694336
276,0.0007851123809814453
277,0.0015010833740234375
278,0.020839929580688477
279,0.004748106002807617
280,0.0040130615234375
281,0.000759124755859375
282,0.004951953887939453
283,0.0007889270782470703
284,0.0004980564117431641
285,0.00014400482177734375
286,0.00013303756713867188
