hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1195.037901012502,1659.436369125617,251.40222725928345
3,1307.5497458461969,1504.187153339946,256.9175014279734
6,1354.200443369256,1735.1970863096983,288.91802988039876
