x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
2787,2994,2992,2990,2990,2992,2997,3003,3006,3008,3004,3004,3006,3006,3004,3002,3001,3005,3006,3005,3007,3007,3003,3004,3003,3000,2991,2976,2967,2957,2963,2980,2986,2996,2991,2969,2856,2770,2589,2445,2384,2371,2314,2323,2357,2413,2477,2142,1717,1382,945,834,786,737,771,960,752,740,140,0
36,2,3,3,4,6,7,3,2,1,3,2,2,2,3,4,6,3,2,3,2,2,3,1,3,4,6,10,7,11,7,6,3,1,6,11,45,22,25,9,17,13,11,20,15,17,11,90,99,24,46,17,21,32,19,44,79,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
