hr,LB_per_hr,UB_per_hr,CI_per_hr
1,252.63535558035522,933.3135797399074,190.80238551772777
3,334.43381002951423,974.81350737024,203.51161733296485
6,389.0579681230387,1060.4236253855788,212.294033321549
