x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1796,1828,1822,1825,1828,1824,1831,1835,1838,1839,1833,1835,1836,1831,1830,1829,1831,1831,1832,1837,1841,1841,1835,1836,1835,1833,1834,1831,1834,1833,1836,1836,1841,1841,1835,1835,1836,1838,1836,1833,1836,1837,1837,1839,1840,1841,1835,1835,1838,1833,1832,1831,1834,1837,1836,1840,1841,1841,1835,1835,1834,1835,1831,1827,1826,1821,1829,1834,1837,1841,1833,1834,1836,1832,1822,1793,1791,1783,1800,1803,1817,1815,1809,1789,1790,1737,1650,1552,1517,1521,1530,1522,1546,1571,1586,1486,1408,1318,1172,1076,992,1004,1025,1035,1105,1129,985,811,627,548,450,429,381,431,420,508,443,408,83,0
8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,8,8,8,8,8,7,7,5,5,5,5,5,5,5,6,5,3,5,5,3,3,3,3,3,3,3,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
