x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
49,688,114,62,61,73,54,140,78,191,82,78,93,211,216,71,59,50,60,81,87,289,158,135,203,235,56,121,125,160,55,147,404,331,41,116,256,368,202,111,132,108,72,64,125,425,20,42,205,610,283,123,187,128,56,94,299,250,11,0
16,194,45,18,16,18,17,76,34,120,49,62,67,128,92,35,23,22,23,35,43,207,76,121,103,130,16,68,41,42,16,58,139,205,56,104,116,115,125,46,55,56,39,31,90,211,46,41,127,182,113,77,65,26,25,52,124,189,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
