x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
0,0,0,0,0,1294,1294,1296,1300,0,0,0,0,0,0,0,0,1289,1293,1296,1300,0,0,0,0,0,0,0,0,1294,1298,1300,1301,0,0,0,0,0,0,0,0,1293,1294,1294,1300,0,0,0,0,0,0,0,0,1289,1290,1289,1297,0,0,0,0,0,0,0,0,1233,1231,1245,1246,0,0,0,0,0,0,0,0,917,926,945,964,0,0,0,0,0,0,0,0,414,424,479,446,0,0,0
0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,4,5,4,3,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0,0,9,9,12,11,0,0,0,0,0,0,0,0,16,22,89,1,0,0,0
1251,1297,1294,1292,1295,0,0,0,0,1302,1300,1299,1300,1296,1294,1291,1290,0,0,0,0,1301,1300,1299,1300,1301,1300,1300,1298,0,0,0,0,1302,1300,1299,1301,1297,1297,1297,1298,0,0,0,0,1302,1300,1299,1298,1294,1296,1295,1293,0,0,0,0,1300,1299,1298,1298,1285,1270,1257,1240,0,0,0,0,1275,1272,1273,1231,1167,1084,1013,953,0,0,0,0,990,935,895,725,601,499,446,438,0,0,0,0,393,106,0
