x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,443,444,443,447,0,0,0,0,0,0,0,0,134,190,178,183,0,0,0
0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,46,12,59,63,0,0,0
378,447,449,447,446,0,0,0,0,451,450,441,376,256,156,139,184,0,0,0,0,205,44,0
