x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,451,454,457,457,0,0,0,0,0,0,0,0,449,451,455,456,0,0,0,0,0,0,0,0,451,451,455,455,0,0,0,0,0,0,0,0,406,401,404,410,0,0,0,0,0,0,0,0,188,219,237,263,0,0,0
0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,0,0,0,0,0,14,12,8,4,0,0,0
441,455,455,452,453,0,0,0,0,458,458,457,456,454,450,448,449,0,0,0,0,458,457,455,458,456,458,454,455,0,0,0,0,459,458,456,452,450,435,421,413,0,0,0,0,421,426,395,345,279,241,199,208,0,0,0,0,211,75,0
