hr,LB_per_hr,UB_per_hr,CI_per_hr
1,2022.0214255363348,34056.04256433795,1956.6439168111674
3,5028.110463044059,34264.91646500241,2097.6901943315247
6,7327.601260359646,34779.93003030685,2169.4227778404784
