hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1907.4341425518542,38862.31351857763,2148.2953565986736
3,5312.54606159698,35381.46004251426,2021.69762800587
6,8058.301745868854,34850.366573370746,2018.4078055514465
