hr,LB_per_hr,UB_per_hr,CI_per_hr
1,25104.59650254218,56957.146936549965,2640.4865857481964
3,29921.910573017252,52880.203048596486,2479.238470796707
6,31806.455983239088,51540.23736747967,2472.2961765447267
