x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1797,2405,2402,2396,2393,2388,2394,2393,2395,2399,2398,2184,1813,1268,793,485,475,488,438,454,837,506,117,0
123,3,8,10,7,7,8,9,8,3,3,49,115,66,28,48,47,32,79,192,47,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
