x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
2188,2265,2266,2271,2270,2271,2274,2275,2276,2276,2271,2271,2268,2266,2268,2267,2266,2268,2270,2272,2274,2277,2271,2273,2273,2272,2266,2258,2260,2255,2252,2256,2264,2262,2261,2249,2233,2142,2026,1875,1820,1795,1800,1773,1821,1802,1731,1657,1330,1024,742,637,619,585,628,763,573,542,109,0
47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,43,48,48,48,48,48,47,48,48,48,48,48,48,47,46,45,43,43,42,41,39,39,41,41,39,39,33,27,19,19,18,14,14,15,17,14,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
