iter,time
1,0.25439000129699707
2,0.01867389678955078
3,0.009927034378051758
4,0.0026710033416748047
5,0.000926971435546875
6,0.005224943161010742
7,0.0069010257720947266
8,0.006067991256713867
9,8.916854858398438e-5
10,4.887580871582031e-5
11,2.7894973754882812e-5
12,3.790855407714844e-5
13,2.193450927734375e-5
14,4.291534423828125e-5
15,2.5987625122070312e-5
16,0.0012199878692626953
17,0.00011301040649414062
18,6.914138793945312e-5
19,0.00011897087097167969
20,0.002688169479370117
21,0.00011515617370605469
22,3.2901763916015625e-5
23,2.5033950805664062e-5
24,2.09808349609375e-5
25,9.059906005859375e-6
26,3.504753112792969e-5
27,0.00010895729064941406
28,4.00543212890625e-5
29,2.6941299438476562e-5
30,2.193450927734375e-5
31,9.059906005859375e-6
32,2.1457672119140625e-6
33,2.5987625122070312e-5
34,0.00036907196044921875
35,0.004446983337402344
36,0.0001430511474609375
37,1.5020370483398438e-5
38,0.00014495849609375
39,1.4066696166992188e-5
40,0.0024950504302978516
41,0.0001289844512939453
42,0.00011682510375976562
43,0.0001399517059326172
44,6.008148193359375e-5
45,0.0015938282012939453
46,0.01877593994140625
47,0.008249998092651367
48,0.002722024917602539
49,0.0066699981689453125
50,0.00011682510375976562
51,0.0003769397735595703
52,0.000308990478515625
53,0.0004949569702148438
54,0.007636070251464844
55,0.0014801025390625
56,0.0009479522705078125
57,0.000164031982421875
58,9.059906005859375e-6
59,6.9141387939453125e-6
60,5.0067901611328125e-6
61,3.0994415283203125e-6
62,2.4080276489257812e-5
63,0.0007040500640869141
64,0.00017404556274414062
65,5.0067901611328125e-6
66,4.0531158447265625e-6
67,2.86102294921875e-6
68,1.9073486328125e-6
69,3.0994415283203125e-6
70,0.002012014389038086
71,0.0004451274871826172
72,0.00016808509826660156
73,0.00016188621520996094
74,9.059906005859375e-6
75,5.9604644775390625e-6
76,0.0004420280456542969
77,0.023019075393676758
78,0.009448051452636719
79,0.0023391246795654297
80,0.0004031658172607422
81,0.0002219676971435547
82,0.0006310939788818359
83,0.007733821868896484
84,0.002552032470703125
85,0.0009920597076416016
86,0.00015091896057128906
87,1.71661376953125e-5
88,1.0967254638671875e-5
89,9.059906005859375e-6
90,2.288818359375e-5
91,0.006083011627197266
92,8.106231689453125e-5
93,3.790855407714844e-5
94,2.4080276489257812e-5
95,1.6927719116210938e-5
96,8.797645568847656e-5
97,3.409385681152344e-5
98,2.09808349609375e-5
99,1.4066696166992188e-5
100,8.0108642578125e-5
101,3.409385681152344e-5
102,2.09808349609375e-5
103,1.5974044799804688e-5
104,7.987022399902344e-5
105,3.409385681152344e-5
106,2.09808349609375e-5
107,1.5974044799804688e-5
108,0.008935213088989258
109,9.107589721679688e-5
110,2.002716064453125e-5
111,1.6927719116210938e-5
112,1.5020370483398438e-5
113,1.3113021850585938e-5
114,5.9604644775390625e-6
115,5.602836608886719e-5
116,0.000762939453125
117,0.00017690658569335938
118,1.6927719116210938e-5
119,0.003178834915161133
120,0.01796698570251465
121,0.007563114166259766
122,0.002599000930786133
123,0.006140947341918945
124,0.00018215179443359375
125,0.0013360977172851562
126,0.001967191696166992
127,0.002638101577758789
128,0.00026607513427734375
129,0.0003600120544433594
130,0.0001671314239501953
131,1.2874603271484375e-5
132,0.0008218288421630859
133,0.025944948196411133
134,0.01503300666809082
135,0.0009899139404296875
136,0.006608009338378906
137,0.0027000904083251953
138,0.0002949237823486328
139,0.00011897087097167969
140,0.000308990478515625
141,0.0019240379333496094
142,8.893013000488281e-5
143,5.1021575927734375e-5
144,5.316734313964844e-5
145,0.0018298625946044922
146,9.107589721679688e-5
147,4.601478576660156e-5
148,2.8133392333984375e-5
149,5.0067901611328125e-6
150,3.4809112548828125e-5
151,9.298324584960938e-5
152,5.1975250244140625e-5
153,3.1948089599609375e-5
154,5.9604644775390625e-6
155,3.814697265625e-6
156,4.0531158447265625e-6
157,2.4080276489257812e-5
158,0.0003991127014160156
159,0.00026297569274902344
160,0.00018286705017089844
161,0.0002110004425048828
162,6.699562072753906e-5
163,0.00013685226440429688
164,3.0040740966796875e-5
165,1.1920928955078125e-5
166,6.508827209472656e-5
167,2.7894973754882812e-5
168,1.2874603271484375e-5
169,5.1021575927734375e-5
170,2.4080276489257812e-5
171,1.4066696166992188e-5
172,1.0013580322265625e-5
173,1.0013580322265625e-5
174,5.1975250244140625e-5
175,1.9073486328125e-5
176,1.0013580322265625e-5
177,8.821487426757812e-6
178,1.0013580322265625e-5
179,7.295608520507812e-5
180,2.5987625122070312e-5
181,1.5020370483398438e-5
182,1.0967254638671875e-5
183,3.600120544433594e-5
184,1.0967254638671875e-5
185,8.106231689453125e-6
186,9.059906005859375e-6
187,6.9141387939453125e-6
188,7.152557373046875e-6
189,2.5987625122070312e-5
190,2.5987625122070312e-5
191,1.6927719116210938e-5
192,1.0013580322265625e-5
193,9.059906005859375e-6
194,8.106231689453125e-6
195,7.867813110351562e-6
196,7.152557373046875e-6
197,5.9604644775390625e-6
198,5.9604644775390625e-6
199,5.9604644775390625e-6
200,2.5033950805664062e-5
201,6.198883056640625e-6
202,1.3828277587890625e-5
203,6.198883056640625e-6
204,5.9604644775390625e-6
205,5.9604644775390625e-6
206,2.002716064453125e-5
207,5.0067901611328125e-6
208,1.3113021850585938e-5
209,2.7894973754882812e-5
210,5.0067901611328125e-6
211,5.0067901611328125e-6
212,6.198883056640625e-6
213,5.0067901611328125e-6
214,5.0067901611328125e-6
215,5.0067901611328125e-6
216,3.814697265625e-6
217,3.814697265625e-6
218,4.0531158447265625e-6
219,4.0531158447265625e-6
220,1.3113021850585938e-5
221,1.0967254638671875e-5
222,2.5987625122070312e-5
223,1.4066696166992188e-5
224,1.0013580322265625e-5
225,9.059906005859375e-6
226,9.059906005859375e-6
227,7.867813110351562e-6
228,6.9141387939453125e-6
229,7.152557373046875e-6
230,6.9141387939453125e-6
231,6.198883056640625e-6
232,4.76837158203125e-6
233,5.0067901611328125e-6
234,5.0067901611328125e-6
235,3.790855407714844e-5
236,5.0067901611328125e-6
237,1.3113021850585938e-5
238,5.0067901611328125e-6
239,4.0531158447265625e-6
240,4.0531158447265625e-6
241,5.0067901611328125e-6
242,2.09808349609375e-5
243,5.0067901611328125e-6
244,5.0067901611328125e-6
245,5.0067901611328125e-6
246,4.0531158447265625e-6
247,5.0067901611328125e-6
248,1.1920928955078125e-5
249,0.0004611015319824219
250,0.00015282630920410156
251,0.00016999244689941406
252,6.699562072753906e-5
253,0.00017499923706054688
254,3.0040740966796875e-5
255,0.00019407272338867188
256,3.600120544433594e-5
257,2.193450927734375e-5
258,0.0001518726348876953
259,4.8160552978515625e-5
260,1.5974044799804688e-5
261,0.00016307830810546875
262,2.8133392333984375e-5
263,1.7881393432617188e-5
264,0.00013017654418945312
265,3.0040740966796875e-5
266,1.4066696166992188e-5
267,6.604194641113281e-5
268,2.5987625122070312e-5
269,1.5974044799804688e-5
270,7.200241088867188e-5
271,3.1948089599609375e-5
272,8.702278137207031e-5
273,3.0994415283203125e-5
274,1.71661376953125e-5
275,4.601478576660156e-5
276,1.0967254638671875e-5
277,6.008148193359375e-5
278,1.0013580322265625e-5
279,1.5974044799804688e-5
280,1.0013580322265625e-5
281,7.867813110351562e-6
282,1.5020370483398438e-5
283,1.0013580322265625e-5
284,8.106231689453125e-6
285,6.9141387939453125e-6
286,1.3113021850585938e-5
287,1.4066696166992188e-5
288,5.9604644775390625e-6
289,2.09808349609375e-5
290,1.1920928955078125e-5
291,4.00543212890625e-5
292,1.5974044799804688e-5
293,9.059906005859375e-6
294,9.059906005859375e-6
295,4.291534423828125e-5
296,2.3126602172851562e-5
297,9.059906005859375e-6
298,7.867813110351562e-6
299,7.152557373046875e-6
300,9.059906005859375e-6
301,1.6927719116210938e-5
302,7.152557373046875e-6
303,2.193450927734375e-5
304,1.3113021850585938e-5
305,2.6941299438476562e-5
306,1.1920928955078125e-5
307,1.3113021850585938e-5
308,5.9604644775390625e-6
309,5.0067901611328125e-6
310,1.1920928955078125e-5
311,0.0020020008087158203
312,0.0022439956665039062
313,0.0002551078796386719
314,0.0002357959747314453
315,4.792213439941406e-5
316,2.3126602172851562e-5
317,2.09808349609375e-5
318,6.198883056640625e-5
319,2.002716064453125e-5
320,1.71661376953125e-5
321,1.2874603271484375e-5
322,0.00019407272338867188
323,0.0004291534423828125
324,0.0001850128173828125
325,0.0001819133758544922
326,0.00013399124145507812
327,0.00017786026000976562
328,0.0005908012390136719
329,0.00042700767517089844
330,0.0001990795135498047
331,0.003999948501586914
332,0.00044798851013183594
333,0.0017600059509277344
334,0.0007519721984863281
335,0.000392913818359375
336,0.0004241466522216797
337,0.00029087066650390625
338,0.006510019302368164
339,0.001680135726928711
340,0.00023698806762695312
341,7.104873657226562e-5
342,0.00011396408081054688
343,0.000225067138671875
344,0.0001361370086669922
345,4.291534423828125e-5
346,3.910064697265625e-5
347,2.288818359375e-5
348,7.605552673339844e-5
349,2.3126602172851562e-5
350,0.00016999244689941406
351,0.000125885009765625
352,1.5974044799804688e-5
353,1.2874603271484375e-5
354,1.1205673217773438e-5
355,3.981590270996094e-5
356,9.059906005859375e-6
357,6.9141387939453125e-6
358,5.3882598876953125e-5
359,4.00543212890625e-5
360,6.508827209472656e-5
361,0.00018906593322753906
362,1.5020370483398438e-5
363,8.392333984375e-5
364,1.1920928955078125e-5
