x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
0,0,0,0,0,453,454,454,458,0,0,0,0,0,0,0,0,447,451,455,458,0,0,0,0,0,0,0,0,453,457,458,459,0,0,0,0,0,0,0,0,452,453,453,458,0,0,0,0,0,0,0,0,451,451,456,455,0,0,0,0,0,0,0,0,442,446,446,448,0,0,0,0,0,0,0,0,354,363,374,381,0,0,0,0,0,0,0,0,173,184,211,197,0,0,0
0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,4,2,3,0,0,0,0,0,0,0,0,5,6,3,4,0,0,0,0,0,0,0,0,4,8,4,4,0,0,0,0,0,0,0,0,7,15,27,1,0,0,0
451,455,452,451,453,0,0,0,0,460,458,457,458,454,452,450,448,0,0,0,0,459,458,457,458,459,458,458,456,0,0,0,0,460,458,457,459,455,455,455,456,0,0,0,0,460,458,457,456,455,455,454,453,0,0,0,0,459,457,456,456,454,445,446,447,0,0,0,0,459,458,455,452,427,391,382,369,0,0,0,0,387,365,363,319,282,223,204,188,0,0,0,0,169,51,0
