hr,LB_per_hr,UB_per_hr,CI_per_hr
1,182.9915503682439,90803.62165126867,2847.8673755056293
3,1121.1890229322958,34056.30923426914,2072.0782739731385
6,2401.2707078225794,32991.71743787559,2013.629546523704
