hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1814.6526531354396,28645.62080450009,1774.5668429500045
3,4603.006609802846,25738.315602876846,1657.9397222896648
6,7153.410413525217,26009.324671902275,1657.8916705455722
