x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
920,1102,1107,1110,1108,1107,1104,1111,1112,1114,1105,1089,950,631,364,272,262,260,251,283,320,268,59,0
15,16,16,16,15,16,16,16,16,16,16,16,12,8,6,3,7,5,5,5,7,6,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
