x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
964,976,982,978,980,980,981,981,986,990,990,989,989,983,984,980,984,985,984,987,991,992,989,988,989,990,987,986,982,981,987,991,992,991,989,988,989,987,985,984,983,986,984,989,991,991,984,986,986,987,982,981,974,977,978,980,984,984,983,982,986,970,957,929,909,908,913,937,934,930,956,926,891,813,772,711,679,676,671,675,697,720,727,541,462,403,365,345,313,281,320,412,363,333,81,0
18,3,3,3,2,3,2,3,2,1,1,1,2,2,1,2,3,2,3,3,1,1,2,2,2,1,2,2,7,6,3,2,1,2,2,2,1,2,2,4,4,3,4,3,1,1,4,2,3,2,4,2,8,6,4,6,4,3,3,6,4,10,4,8,9,6,7,7,9,7,6,11,14,44,20,9,6,10,10,19,23,10,3,42,36,74,35,11,22,47,11,26,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
