x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1625,17074,2852,2421,2715,1865,2292,2905,5787,7406,8602,6031,3983,3870,1487,1053,1115,1251,1474,1632,1823,1402,40,0
21,20,23,25,24,33,17,24,17,15,8,18,16,18,18,19,23,24,24,23,23,18,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
